z,x,y
2139.9,10064,12.275
2131.9,10068,12.29
2123.8,10073,12.305
2115.7,10077,12.32
2107.6,10082,12.335
2099.5,10086,12.35
2091.4,10090,12.365
2083.3,10095,12.38
2075.2,10099,12.395
2067,10104,12.41
2058.9,10108,12.425
2050.7,10112,12.44
2042.6,10117,12.455
2034.4,10121,12.47
2026.2,10125,12.485
2018,10129,12.5
2009.8,10134,12.515
2001.6,10138,12.53
1993.3,10142,12.544
1985.1,10147,12.559
1976.8,10151,12.574
1968.6,10155,12.589
1960.3,10159,12.604
1952,10164,12.619
1943.7,10168,12.633
1935.4,10172,12.648
1927.1,10176,12.663
1918.8,10181,12.678
1910.5,10185,12.692
1902.1,10189,12.707
1893.8,10193,12.722
1885.4,10197,12.737
1877.1,10201,12.751
1868.7,10206,12.766
1860.3,10210,12.781
1851.9,10214,12.795
1843.5,10218,12.81
1835.1,10222,12.825
1826.7,10226,12.839
1818.3,10230,12.854
1809.8,10234,12.868
1801.4,10239,12.883
1792.9,10243,12.897
1784.5,10247,12.912
1776,10251,12.927
1767.5,10255,12.941
1759,10259,12.956
1750.5,10263,12.97
1742,10267,12.985
1733.5,10271,12.999
1725,10275,13.014
1716.4,10279,13.028
1707.9,10283,13.043
1699.3,10287,13.057
1690.8,10291,13.071
1682.2,10295,13.086
1673.6,10299,13.1
1665,10303,13.115
1656.4,10307,13.129
1647.8,10311,13.143
1639.2,10315,13.158
1630.6,10319,13.172
1622,10323,13.186
1613.3,10326,13.2
1604.7,10330,13.215
1596,10334,13.229
1587.4,10338,13.243
1578.7,10342,13.258
1570,10346,13.272
1561.3,10350,13.286
1552.7,10354,13.3
1544,10357,13.314
1535.2,10361,13.329
1526.5,10365,13.343
1517.8,10369,13.357
1509.1,10373,13.371
1500.3,10377,13.385
1491.6,10380,13.399
1482.8,10384,13.413
1474.1,10388,13.427
1465.3,10392,13.441
1456.5,10395,13.455
1447.7,10399,13.47
1438.9,10403,13.484
1430.1,10407,13.498
1421.3,10410,13.512
1412.5,10414,13.526
1403.7,10418,13.539
1394.9,10422,13.553
1386,10425,13.567
1377.2,10429,13.581
1368.3,10433,13.595
1359.5,10436,13.609
1350.6,10440,13.623
1341.7,10444,13.637
1332.9,10447,13.651
1324,10451,13.664
1315.1,10455,13.678
1306.2,10458,13.692
1297.3,10462,13.706
1288.4,10465,13.72
1279.4,10469,13.733
1270.5,10473,13.747
1261.6,10476,13.761
1252.6,10480,13.775
1243.7,10483,13.788
1234.7,10487,13.802
1225.8,10491,13.816
1216.8,10494,13.829
1207.8,10498,13.843
1198.8,10501,13.857
1189.8,10505,13.87
1180.8,10508,13.884
1171.8,10512,13.897
1162.8,10515,13.911
1153.8,10519,13.925
1144.8,10522,13.938
1135.8,10526,13.952
1126.7,10529,13.965
1117.7,10533,13.979
1108.7,10536,13.992
1099.6,10540,14.006
1090.6,10543,14.019
1081.5,10546,14.032
1072.4,10550,14.046
1063.3,10553,14.059
1054.3,10557,14.073
1045.2,10560,14.086
1036.1,10563,14.099
1027,10567,14.113
1017.9,10570,14.126
1008.8,10574,14.139
999.65,10577,14.153
990.53,10580,14.166
981.4,10584,14.179
972.27,10587,14.192
963.13,10590,14.206
953.98,10594,14.219
944.83,10597,14.232
935.67,10600,14.245
926.51,10604,14.258
917.35,10607,14.272
908.17,10610,14.285
898.99,10613,14.298
889.81,10617,14.311
880.62,10620,14.324
871.43,10623,14.337
862.23,10626,14.35
853.02,10630,14.363
843.81,10633,14.376
834.6,10636,14.389
825.38,10639,14.402
816.15,10643,14.415
806.92,10646,14.428
797.69,10649,14.441
788.44,10652,14.454
779.2,10655,14.467
769.95,10659,14.48
760.69,10662,14.493
751.43,10665,14.506
742.17,10668,14.518
732.9,10671,14.531
723.62,10674,14.544
714.34,10677,14.557
705.06,10681,14.57
695.77,10684,14.582
686.47,10687,14.595
677.17,10690,14.608
667.87,10693,14.621
658.56,10696,14.633
649.25,10699,14.646
639.93,10702,14.659
630.61,10705,14.671
621.29,10708,14.684
611.96,10711,14.697
602.62,10714,14.709
593.28,10717,14.722
583.94,10720,14.734
574.59,10723,14.747
565.24,10726,14.759
555.88,10729,14.772
546.52,10732,14.784
537.16,10735,14.797
527.79,10738,14.809
518.42,10741,14.822
509.04,10744,14.834
499.66,10747,14.847
490.27,10750,14.859
480.89,10753,14.871
471.49,10756,14.884
462.1,10759,14.896
452.69,10762,14.908
443.29,10765,14.921
433.88,10768,14.933
424.47,10771,14.945
415.05,10774,14.958
405.63,10776,14.97
396.21,10779,14.982
386.78,10782,14.994
377.35,10785,15.007
367.92,10788,15.019
358.48,10791,15.031
349.03,10794,15.043
339.59,10796,15.055
330.14,10799,15.067
320.69,10802,15.079
311.23,10805,15.091
301.77,10808,15.103
292.31,10811,15.115
282.84,10813,15.128
273.37,10816,15.14
263.9,10819,15.152
254.42,10822,15.163
244.94,10824,15.175
235.46,10827,15.187
225.98,10830,15.199
216.49,10833,15.211
206.99,10835,15.223
197.5,10838,15.235
188,10841,15.247
178.5,10844,15.259
168.99,10846,15.27
159.49,10849,15.282
149.98,10852,15.294
140.46,10854,15.306
130.95,10857,15.318
121.43,10860,15.329
111.9,10862,15.341
102.38,10865,15.353
92.852,10868,15.364
83.321,10870,15.376
73.788,10873,15.388
64.251,10876,15.399
54.712,10878,15.411
45.171,10881,15.423
35.626,10883,15.434
26.079,10886,15.446
16.53,10889,15.457
6.9777,10891,15.469
